สถานพยาบาลที่ได้รับการรับรองกระบวนการคุณภาพสถานพยาบาล (HA) และขั้นก้าวหน้า (A-HA) (ข้อมูล ณ 30 พฤศจิกายน 2563),,,,,,,,,
เขต,จังหวัด,โรงพยาบาล,H Code,สังกัด,ชนิดรพ.,ขั้นปัจจุบัน,วันรับรอง,วันหมดอายุ,หมายเหตุ
9,นครราชสีมา,วังน้ำเขียว,10894,รัฐในสังกัดสป.สธ.,รพช.,r3,12-ธ.ค.-20,11-ธ.ค.-21,
9,นครราชสีมา,โชคชัย,10876,รัฐในสังกัดสป.สธ.,รพช.,r3,14-ส.ค.-18,13-ส.ค.-21,
9,นครราชสีมา,กรุงเทพปากช่อง,14630,เอกชน,เอกชน,2,5-ส.ค.-20,4-ส.ค.-21,
9,นครราชสีมา,บัวลาย,27839,รัฐในสังกัดสป.สธ.,รพช.,2e,15-ต.ค.-19,14-ต.ค.-20,อยู่ระหว่างต่ออายุ
9,นครราชสีมา,โนนแดง,10893,รัฐในสังกัดสป.สธ.,รพช.,r4,14-ม.ค.-20,13-ม.ค.-23,
9,บุรีรัมย์,สถานพยาบาลเวชกรรมเรืองโรจน์การแพทย์,27983,เอกชน,เอกชน,0,,,
9,บุรีรัมย์,ประโคนชัย,10900,รัฐในสังกัดสป.สธ.,รพช.,r2,24-ก.ค.-18,23-ก.ค.-21,
9,บุรีรัมย์,ลำปลายมาศ,10904,รัฐในสังกัดสป.สธ.,รพช.,r3,25-มิ.ย.-19,24-มิ.ย.-22,
9,บุรีรัมย์,บ้านกรวด,10901,รัฐในสังกัดสป.สธ.,รพช.,r2,19-ก.ย.-20,18-ก.ย.-21,
9,บุรีรัมย์,เฉลิมพระเกียรติ,11619,รัฐในสังกัดสป.สธ.,รพช.,r2,21-ม.ค.-20,20-ม.ค.-23,
9,บุรีรัมย์,ค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก,11493,กระทรวงกลาโหม,กรมแพทย์ทหารบก,r2,21-ก.พ.-19,20-ก.พ.-22,
9,บุรีรัมย์,โนนดินแดง,10914,รัฐในสังกัดสป.สธ.,รพช.,r2,14-ม.ค.-20,13-ม.ค.-23,
9,บุรีรัมย์,ชำนิ,10912,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-18,28-ม.ค.-21,
9,บุรีรัมย์,ทั่วไปขนาดกลางบุรีรัมย์ ราม,11907,เอกชน,สมาคมโรงพยาบาลเอกชน,2,5-ก.พ.-20,4-ก.พ.-21,
9,บุรีรัมย์,โนนสุวรรณ,10911,รัฐในสังกัดสป.สธ.,รพช.,r2,11-ก.พ.-20,10-ก.พ.-23,
9,บุรีรัมย์,สตึก,10905,รัฐในสังกัดสป.สธ.,รพช.,r1,22-พ.ค.-18,21-พ.ค.-21,
9,บุรีรัมย์,บ้านด่าน,28020,รัฐในสังกัดสป.สธ.,รพช.,r1,11-ก.พ.-20,10-ก.พ.-23,
9,บุรีรัมย์,บุรีรัมย์,10667,รัฐในสังกัดสป.สธ.,รพศ.,r2,21-ก.พ.-19,20-ก.พ.-22,
9,บุรีรัมย์,นางรอง,10897,รัฐในสังกัดสป.สธ.,รพท.,3,27-ส.ค.-19,26-ส.ค.-21,
9,บุรีรัมย์,นาโพธิ์,10907,รัฐในสังกัดสป.สธ.,รพช.,r3,21-ก.พ.-19,20-ก.พ.-22,
9,บุรีรัมย์,ปะคำ,10906,รัฐในสังกัดสป.สธ.,รพช.,r2,18-ก.พ.-20,17-ก.พ.-23,
9,บุรีรัมย์,แคนดง,23578,รัฐในสังกัดสป.สธ.,รพช.,r1,18-ก.พ.-20,17-ก.พ.-23,
9,บุรีรัมย์,ห้วยราช,10910,รัฐในสังกัดสป.สธ.,รพช.,r2,26-มิ.ย.-18,25-มิ.ย.-21,
9,บุรีรัมย์,บ้านใหม่ไชยพจน์,10913,รัฐในสังกัดสป.สธ.,รพช.,r3,23-เม.ย.-19,22-เม.ย.-22,
9,บุรีรัมย์,กระสัง,10896,รัฐในสังกัดสป.สธ.,รพช.,r3,12-ก.พ.-19,11-ก.พ.-22,
9,บุรีรัมย์,พลับพลาชัย,10909,รัฐในสังกัดสป.สธ.,รพช.,r1,8-ส.ค.-20,7-ส.ค.-21,
9,บุรีรัมย์,หนองหงส์,10908,รัฐในสังกัดสป.สธ.,รพช.,r2,24-มิ.ย.-20,23-มิ.ย.-23,
9,บุรีรัมย์,ละหานทราย,10899,รัฐในสังกัดสป.สธ.,รพช.,r3,27-ส.ค.-19,26-ส.ค.-22,
9,บุรีรัมย์,คูเมือง,10895,รัฐในสังกัดสป.สธ.,รพช.,r2,26-มิ.ย.-18,25-มิ.ย.-21,
9,บุรีรัมย์,หนองกี่,10898,รัฐในสังกัดสป.สธ.,รพช.,r2,12-ธ.ค.-20,11-ธ.ค.-21,
9,บุรีรัมย์,พุทไธสง,10902,รัฐในสังกัดสป.สธ.,รพช.,r3,12-ก.พ.-19,11-ก.พ.-22,
9,สุรินทร์,สุรินทร์รวมแพทย์,11910,เอกชน,เอกชน,0,,,
9,สุรินทร์,ศีขรภูมิ,10922,รัฐในสังกัดสป.สธ.,รพช.,3,23-ก.ย.-20,22-ก.ย.-22,
9,สุรินทร์,กาบเชิง,10919,รัฐในสังกัดสป.สธ.,รพช.,r2,11-ก.พ.-20,10-ก.พ.-23,
9,สุรินทร์,จอมพระ,10917,รัฐในสังกัดสป.สธ.,รพช.,3,8-ต.ค.-19,7-ต.ค.-21,
9,สุรินทร์,พนมดงรักเฉลิมพระเกียรติ ๘๐ พรรษา,22302,รัฐในสังกัดสป.สธ.,รพช.,3,24-ธ.ค.-19,23-ธ.ค.-21,
9,สุรินทร์,ชุมพลบุรี,10915,รัฐในสังกัดสป.สธ.,รพช.,r4,11-ก.พ.-20,10-ก.พ.-23,
9,สุรินทร์,สำโรงทาบ,10925,รัฐในสังกัดสป.สธ.,รพช.,r2,20-ก.พ.-18,19-ก.พ.-21,
9,สุรินทร์,ค่ายวีรวัฒน์โยธิน,11494,กระทรวงกลาโหม,กรมแพทย์ทหารบก,r1,9-ม.ค.-18,8-ม.ค.-21,
9,สุรินทร์,รัตนบุรี,10920,รัฐในสังกัดสป.สธ.,รพช.,r2,19-พ.ย.-19,18-พ.ย.-22,
9,สุรินทร์,ปราสาท,10918,รัฐในสังกัดสป.สธ.,รพท.,r1,19-พ.ย.-19,18-พ.ย.-22,
9,สุรินทร์,สนม,10921,รัฐในสังกัดสป.สธ.,รพช.,r1,19-ธ.ค.-20,18-ธ.ค.-21,
9,สุรินทร์,ลำดวน,10924,รัฐในสังกัดสป.สธ.,รพช.,2,5-ก.พ.-20,4-ก.พ.-21,
9,สุรินทร์,บัวเชด,10926,รัฐในสังกัดสป.สธ.,รพช.,r1,10-ก.ย.-19,9-ก.ย.-22,
9,สุรินทร์,ท่าตูม,10916,รัฐในสังกัดสป.สธ.,รพช.,r1,13-ส.ค.-20,12-ส.ค.-23,
9,สุรินทร์,รวมแพทย์ (หมออนันต์),11908,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,20-ก.พ.-19,19-ก.พ.-20,
9,สุรินทร์,สุรินทร์,10668,รัฐในสังกัดสป.สธ.,รพศ.,r4,30-พ.ค.-20,29-พ.ค.-21,
9,สุรินทร์,สังขะ,10923,รัฐในสังกัดสป.สธ.,รพช.,r2,12-มิ.ย.-18,11-มิ.ย.-21,
9,สุรินทร์,โนนนารายณ์,27844,รัฐในสังกัดสป.สธ.,รพช.,3,18-ก.พ.-20,17-ก.พ.-22,
9,สุรินทร์,ศรีณรงค์,27843,รัฐในสังกัดสป.สธ.,รพช.,3,29-ต.ค.-19,28-ต.ค.-21,
9,สุรินทร์,เขวาสินรินทร์,27842,รัฐในสังกัดสป.สธ.,รพช.,3,15-ม.ค.-19,14-ม.ค.-21,
10,มุกดาหาร,ดอนตาล,11114,รัฐในสังกัดสป.สธ.,รพช.,r2,12-พ.ย.-19,11-พ.ย.-22,
10,มุกดาหาร,มุกดาหาร,10712,รัฐในสังกัดสป.สธ.,รพท.,r4,24-ต.ค.-21,23-ต.ค.-24,
10,มุกดาหาร,มุกดาหารอินเตอร์เนชั่นแนล,11974,เอกชน,สมาคมโรงพยาบาลเอกชน,2,10-เม.ย.-20,9-เม.ย.-21,
10,มุกดาหาร,หนองสูง,11118,รัฐในสังกัดสป.สธ.,รพช.,r1,1-พ.ค.-20,30-เม.ย.-21,
10,มุกดาหาร,หว้านใหญ่,11117,รัฐในสังกัดสป.สธ.,รพช.,r2,14-ส.ค.-18,13-ส.ค.-21,
10,มุกดาหาร,ดงหลวง,11115,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-18,28-ม.ค.-21,
10,มุกดาหาร,นิคมคำสร้อย,11113,รัฐในสังกัดสป.สธ.,รพช.,r2,18-ก.พ.-20,17-ก.พ.-23,
10,มุกดาหาร,คำชะอี,11116,รัฐในสังกัดสป.สธ.,รพช.,r1,24-มี.ค.-20,23-มี.ค.-21,
10,ยโสธร,ป่าติ้ว,10966,รัฐในสังกัดสป.สธ.,รพช.,r1,9-พ.ค.-20,8-พ.ค.-21,
10,ยโสธร,ยโสธร,10701,รัฐในสังกัดสป.สธ.,รพท.,r2,11-ก.ย.-18,10-ก.ย.-21,
10,ยโสธร,มหาชนะชัย,10967,รัฐในสังกัดสป.สธ.,รพช.,r2,24-เม.ย.-18,23-เม.ย.-21,
10,ยโสธร,สมเด็จพระยุพราชเลิงนกทา,11444,รัฐในสังกัดสป.สธ.,รพช.,3,24-ก.ค.-20,23-ก.ค.-21,
10,ยโสธร,คำเขื่อนแก้ว,10965,รัฐในสังกัดสป.สธ.,รพช.,3,13-ส.ค.-20,12-ส.ค.-22,
10,ยโสธร,นายแพทย์หาญ,11921,เอกชน,สมาคมโรงพยาบาลเอกชน,2,5-ก.พ.-20,4-ก.พ.-21,
10,ยโสธร,รวมแพทย์ยโสธรโรงพยาบาลทั่วไปขนาดกลาง,23208,เอกชน,สมาคมโรงพยาบาลเอกชน,2,5-ก.พ.-20,4-ก.พ.-21,
10,ยโสธร,ไทยเจริญ,10969,รัฐในสังกัดสป.สธ.,รพช.,r1,12-พ.ย.-19,11-พ.ย.-22,
10,ยโสธร,ทรายมูล,10963,รัฐในสังกัดสป.สธ.,รพช.,r2,15-ก.ค.-20,14-ก.ค.-23,
10,ยโสธร,กุดชุม,10964,รัฐในสังกัดสป.สธ.,รพช.,r1,12-พ.ค.-20,11-พ.ค.-23,
10,ยโสธร,ค้อวัง,10968,รัฐในสังกัดสป.สธ.,รพช.,r1,22-ส.ค.-20,21-ส.ค.-21,
10,ศรีสะเกษ,ศิลาลาด,28016,รัฐในสังกัดสป.สธ.,รพช.,2e,22-พ.ย.-19,21-พ.ย.-20,อยู่ระหว่างต่ออายุ
10,ศรีสะเกษ,ศรีสะเกษ,10700,รัฐในสังกัดสป.สธ.,รพศ.,r4,14-พ.ค.-19,13-พ.ค.-22,
10,ศรีสะเกษ,วังหิน,10940,รัฐในสังกัดสป.สธ.,รพช.,3,8-ต.ค.-19,7-ต.ค.-21,
10,ศรีสะเกษ,พยุห์,28014,รัฐในสังกัดสป.สธ.,รพช.,2e,24-ก.ค.-18,23-ก.ค.-19,
10,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,28015,รัฐในสังกัดสป.สธ.,รพช.,3,11-พ.ย.-20,10-พ.ย.-22,
10,ศรีสะเกษ,อุทุมพรพิสัย,10935,รัฐในสังกัดสป.สธ.,รพช.,r4,9-ก.ค.-19,8-ก.ค.-22,
10,ศรีสะเกษ,ราษีไศล,10934,รัฐในสังกัดสป.สธ.,รพช.,r3,13-ส.ค.-19,12-ส.ค.-22,
10,ศรีสะเกษ,ขุนหาญ,10933,รัฐในสังกัดสป.สธ.,รพช.,r3,24-ก.ค.-18,23-ก.ค.-21,
10,ศรีสะเกษ,กันทรลักษ์,10929,รัฐในสังกัดสป.สธ.,รพท.,r2,13-ก.พ.-18,12-ก.พ.-21,
10,ศรีสะเกษ,ขุขันธ์,10930,รัฐในสังกัดสป.สธ.,รพช.,r2,23-เม.ย.-19,22-เม.ย.-22,
10,ศรีสะเกษ,กันทรารมย์,10928,รัฐในสังกัดสป.สธ.,รพช.,r1,11-ก.ย.-18,10-ก.ย.-21,
10,ศรีสะเกษ,น้ำเกลี้ยง,10941,รัฐในสังกัดสป.สธ.,รพช.,r3,10-ก.ย.-19,9-ก.ย.-22,
10,ศรีสะเกษ,ศรีรัตนะ,10939,รัฐในสังกัดสป.สธ.,รพช.,r1,11-ก.พ.-20,10-ก.พ.-23,
10,ศรีสะเกษ,โนนคูณ,10938,รัฐในสังกัดสป.สธ.,รพช.,r2,13-ก.พ.-18,12-ก.พ.-21,
10,ศรีสะเกษ,ห้วยทับทัน,10937,รัฐในสังกัดสป.สธ.,รพช.,r1,25-ก.ค.-20,24-ก.ค.-21,
10,ศรีสะเกษ,บึงบูรพ์,10936,รัฐในสังกัดสป.สธ.,รพช.,r1,21-ก.พ.-19,20-ก.พ.-22,
10,ศรีสะเกษ,ปรางค์กู่,10932,รัฐในสังกัดสป.สธ.,รพช.,r2,23-เม.ย.-19,22-เม.ย.-22,
10,ศรีสะเกษ,ไพรบึง,10931,รัฐในสังกัดสป.สธ.,รพช.,r1,27-มิ.ย.-20,26-มิ.ย.-21,
10,ศรีสะเกษ,ยางชุมน้อย,10927,รัฐในสังกัดสป.สธ.,รพช.,r2,11-มิ.ย.-19,10-มิ.ย.-22,
10,ศรีสะเกษ,ประชารักษ์เวชการ,11913,เอกชน,สมาคมโรงพยาบาลเอกชน,2e,22-ก.พ.-12,21-ก.พ.-13,
10,ศรีสะเกษ,เมืองจันทร์,10943,รัฐในสังกัดสป.สธ.,รพช.,r2,15-ม.ค.-19,14-ม.ค.-22,
10,ศรีสะเกษ,ภูสิงห์,10942,รัฐในสังกัดสป.สธ.,รพช.,r1,14-พ.ย.-20,13-พ.ค.-21,
10,ศรีสะเกษ,เบญจลักษ์เฉลิมพระเกียรติ ๘๐ พรรษา,23125,รัฐในสังกัดสป.สธ.,รพช.,r1,29-ม.ค.-19,28-ม.ค.-22,
10,อำนาจเจริญ,ลืออำนาจ,10990,รัฐในสังกัดสป.สธ.,รพช.,r2,9-ก.ค.-19,8-ก.ค.-22,
